Frequency (Hz)	Level (dB)
2010.742188	-64.536171
2011.718750	-64.736076
2012.695312	-64.825455
2013.671875	-65.199783
2014.648438	-64.146614
2015.625000	-65.296463
2016.601562	-64.544769
2017.578125	-64.580696
2018.554688	-64.922516
2019.531250	-65.056877
2020.507812	-63.912220
2021.484375	-63.884861
2022.460938	-64.906464
2023.437500	-63.820152
2024.414062	-63.770184
2025.390625	-63.778675
2026.367188	-64.080276
2027.343750	-64.290787
2028.320312	-64.474037
2029.296875	-63.891041
2030.273438	-64.109932
2031.250000	-64.438873
2032.226562	-63.922329
2033.203125	-63.632721
2034.179688	-63.987831
2035.156250	-63.802231
2036.132812	-62.201366
2037.109375	-63.720310
2038.085938	-62.824783
2039.062500	-64.818504
2040.039062	-63.598038
2041.015625	-62.257820
2041.992188	-63.609921
2042.968750	-63.584618
2043.945312	-62.717003
2044.921875	-62.969639
2045.898438	-62.191536
2046.875000	-63.267166
2047.851562	-63.017223
2048.828125	-62.395828
2049.804688	-63.310020
2050.781250	-62.814659
2051.757812	-62.415268
2052.734375	-61.576218
2053.710938	-61.628227
2054.687500	-62.282375
2055.664062	-62.900394
2056.640625	-60.123901
2057.617188	-60.628212
2058.593750	-61.230656
2059.570312	-62.338676
2060.546875	-61.713711
2061.523438	-60.978924
2062.500000	-59.711777
2063.476562	-61.552784
2064.453125	-61.988506
2065.429688	-61.548950
2066.406250	-62.247154
2067.382812	-60.598522
2068.359375	-60.281685
2069.335938	-60.659428
2070.312500	-60.698597
2071.289062	-60.581776
2072.265625	-59.872402
2073.242188	-58.600513
2074.218750	-59.746311
2075.195312	-59.061974
2076.171875	-58.959957
2077.148438	-61.155643
2078.125000	-59.080929
2079.101562	-59.872246
2080.078125	-58.685116
2081.054688	-60.290966
2082.031250	-57.712776
2083.007812	-58.457348
2083.984375	-58.237720
2084.960938	-58.517708
2085.937500	-58.509205
2086.914062	-58.222660
2087.890625	-57.260616
2088.867188	-56.581112
2089.843750	-57.629795
2090.820312	-55.923317
2091.796875	-55.618332
2092.773438	-56.037178
2093.750000	-56.930984
2094.726562	-57.274868
2095.703125	-56.472515
2096.679688	-54.885532
2097.656250	-55.331654
2098.632812	-54.721386
2099.609375	-54.566895
2100.585938	-55.158146
2101.562500	-54.368824
2102.539062	-53.488770
2103.515625	-53.679867
2104.492188	-53.725281
2105.468750	-53.614128
2106.445312	-53.586849
2107.421875	-52.996021
2108.398438	-52.942863
2109.375000	-52.761154
2110.351562	-52.152218
2111.328125	-52.107342
2112.304688	-51.182339
2113.281250	-51.904896
2114.257812	-51.455547
2115.234375	-50.801197
2116.210938	-50.255520
2117.187500	-52.540211
2118.164062	-51.377201
2119.140625	-49.300385
2120.117188	-50.005207
2121.093750	-49.489880
2122.070312	-50.175217
2123.046875	-49.773247
2124.023438	-48.675053
2125.000000	-49.947014
2125.976562	-49.435425
2126.953125	-50.158546
2127.929688	-50.447247
2128.906250	-48.936623
2129.882812	-51.087299
2130.859375	-50.991032
2131.835938	-50.383293
2132.812500	-49.970238
2133.789062	-52.817173
2134.765625	-52.664719
2135.742188	-49.188194
2136.718750	-51.457100
2137.695312	-51.598568
2138.671875	-52.591282
2139.648438	-53.792202
2140.625000	-52.500225
2141.601562	-53.075413
2142.578125	-52.914478
2143.554688	-53.614723
2144.531250	-54.451260
2145.507812	-54.222542
2146.484375	-52.681835
2147.460938	-53.011360
2148.437500	-53.402592
2149.414062	-55.137367
2150.390625	-53.691750
2151.367188	-54.872562
2152.343750	-55.651463
2153.320312	-55.015530
2154.296875	-56.536602
2155.273438	-54.881996
2156.250000	-55.748550
2157.226562	-56.397938
2158.203125	-56.432259
2159.179688	-56.617420
2160.156250	-57.174110
2161.132812	-57.298683
2162.109375	-55.652828
2163.085938	-57.438934
2164.062500	-56.727261
2165.039062	-56.994286
2166.015625	-57.825905
2166.992188	-56.968681
2167.968750	-57.380508
2168.945312	-57.567245
2169.921875	-57.484367
2170.898438	-58.043633
2171.875000	-56.522236
2172.851562	-58.224960
2173.828125	-57.304932
2174.804688	-58.576485
2175.781250	-59.820942
2176.757812	-59.991978
2177.734375	-58.604279
2178.710938	-59.963726
2179.687500	-58.680088
2180.664062	-61.029686
2181.640625	-60.415703
2182.617188	-59.700928
2183.593750	-58.518543
2184.570312	-59.107273
2185.546875	-60.275169
2186.523438	-60.746075
2187.500000	-60.242298
2188.476562	-59.323387
2189.453125	-59.195583
2190.429688	-60.664135
2191.406250	-61.513344
2192.382812	-60.995724
2193.359375	-59.832687
2194.335938	-60.845818
2195.312500	-62.530334
2196.289062	-60.533058
2197.265625	-60.142284
2198.242188	-60.517143
2199.218750	-59.562359
2200.195312	-60.684643
2201.171875	-60.317078
2202.148438	-61.843086
2203.125000	-61.402344
2204.101562	-60.705021
2205.078125	-61.595158
2206.054688	-61.408794
2207.031250	-62.808052
2208.007812	-62.917702
2208.984375	-60.544258
2209.960938	-60.895599
2210.937500	-61.191334
2211.914062	-61.672638
2212.890625	-61.149200
2213.867188	-60.492214
2214.843750	-62.219418
2215.820312	-61.532913
2216.796875	-61.234142
2217.773438	-61.326088
2218.750000	-60.738659
2219.726562	-61.081703
2220.703125	-61.744816
2221.679688	-61.692635
2222.656250	-60.877747
2223.632812	-61.250874
2224.609375	-62.316013
2225.585938	-62.964439
2226.562500	-61.005436
2227.539062	-61.651966
2228.515625	-61.532906
2229.492188	-61.723114
2230.468750	-61.913582
2231.445312	-62.990788
2232.421875	-62.689957
2233.398438	-60.772892
2234.375000	-62.077065
2235.351562	-62.874485
2236.328125	-63.104172
2237.304688	-62.099911
2238.281250	-62.135574
2239.257812	-61.751125
2240.234375	-62.250259
2241.210938	-62.486908
2242.187500	-63.434841
2243.164062	-62.165146
2244.140625	-62.687046
2245.117188	-62.438610
2246.093750	-62.520874
2247.070312	-61.677097
2248.046875	-63.887074
2249.023438	-63.084072
2250.000000	-61.795822
2250.976562	-61.098560
2251.953125	-62.737999
2252.929688	-62.446491
2253.906250	-61.535019
2254.882812	-64.252930
2255.859375	-62.025517
2256.835938	-62.036346
2257.812500	-62.360680
2258.789062	-63.003258
2259.765625	-62.610386
2260.742188	-63.276257
2261.718750	-62.830109
2262.695312	-62.769279
2263.671875	-62.299248
2264.648438	-61.818478
2265.625000	-61.811840
2266.601562	-62.323635
2267.578125	-61.124443
2268.554688	-62.121075
2269.531250	-61.888603
2270.507812	-61.485394
2271.484375	-62.714981
2272.460938	-62.084389
2273.437500	-62.102837
2274.414062	-62.304764
2275.390625	-62.441227
2276.367188	-62.351177
2277.343750	-62.618397
2278.320312	-61.177986
2279.296875	-62.126984
2280.273438	-61.863461
2281.250000	-62.158817
2282.226562	-63.254261
2283.203125	-62.057957
2284.179688	-61.678562
2285.156250	-63.547409
2286.132812	-61.940422
2287.109375	-62.382004
2288.085938	-61.262695
2289.062500	-60.960663
2290.039062	-61.433395
2291.015625	-62.819843
2291.992188	-60.684380
2292.968750	-60.189087
2293.945312	-61.270409
2294.921875	-61.788826
2295.898438	-61.494240
2296.875000	-61.870773
2297.851562	-60.211185
2298.828125	-62.812622
2299.804688	-60.847988
2300.781250	-60.776966
2301.757812	-60.472168
2302.734375	-60.813995
2303.710938	-60.243633
2304.687500	-59.679787
2305.664062	-61.268707
2306.640625	-60.601807
2307.617188	-60.781952
2308.593750	-60.166111
2309.570312	-60.078468
2310.546875	-58.840084
2311.523438	-60.323223
2312.500000	-59.550472
2313.476562	-60.135277
2314.453125	-59.606312
2315.429688	-59.856071
2316.406250	-59.659115
2317.382812	-60.606537
2318.359375	-60.463001
2319.335938	-59.567795
2320.312500	-59.697643
2321.289062	-59.462662
2322.265625	-58.100380
2323.242188	-59.186398
2324.218750	-58.632034
2325.195312	-59.249718
2326.171875	-58.746292
2327.148438	-58.106369
2328.125000	-57.604969
2329.101562	-58.249088
2330.078125	-57.234768
2331.054688	-57.120842
2332.031250	-57.248703
2333.007812	-58.681305
2333.984375	-58.503841
2334.960938	-58.082634
2335.937500	-57.828995
2336.914062	-57.409626
2337.890625	-57.935265
2338.867188	-57.334904
2339.843750	-56.205536
2340.820312	-57.048260
2341.796875	-56.836899
2342.773438	-56.829353
2343.750000	-57.451317
2344.726562	-56.315342
2345.703125	-55.865635
2346.679688	-54.110352
2347.656250	-55.909790
2348.632812	-57.734497
2349.609375	-55.679337
2350.585938	-56.095165
2351.562500	-55.340389
2352.539062	-54.305977
2353.515625	-55.550125
2354.492188	-54.399338
2355.468750	-54.597919
2356.445312	-54.147278
2357.421875	-54.033188
2358.398438	-54.761635
2359.375000	-54.024929
2360.351562	-54.442055
2361.328125	-53.682095
2362.304688	-53.779835
2363.281250	-53.588657
2364.257812	-52.784809
2365.234375	-51.994968
2366.210938	-52.355022
2367.187500	-52.183254
2368.164062	-51.690758
2369.140625	-52.220016
2370.117188	-51.736107
2371.093750	-50.541634
2372.070312	-51.412560
2373.046875	-52.406368
2374.023438	-50.262138
2375.000000	-50.414200
2375.976562	-49.524982
2376.953125	-50.792942
2377.929688	-50.276993
2378.906250	-49.361160
2379.882812	-51.012165
2380.859375	-49.236958
2381.835938	-49.789070
2382.812500	-48.446598
2383.789062	-49.149452
2384.765625	-49.011703
2385.742188	-48.613739
2386.718750	-47.951843
2387.695312	-48.583950
2388.671875	-48.739998
2389.648438	-48.049854
2390.625000	-49.159718
2391.601562	-46.962929
2392.578125	-47.302223
2393.554688	-47.237675
2394.531250	-46.889454
2395.507812	-48.255543
2396.484375	-48.699463
2397.460938	-47.384552
2398.437500	-48.101295
2399.414062	-49.798141
2400.390625	-48.586151
2401.367188	-48.565441
2402.343750	-48.617054
2403.320312	-48.989613
2404.296875	-48.142357
2405.273438	-49.183582
2406.250000	-51.745560
2407.226562	-49.186077
2408.203125	-51.702812
2409.179688	-51.539680
2410.156250	-51.240105
2411.132812	-50.970329
2412.109375	-50.375679
2413.085938	-51.429173
2414.062500	-50.711166
2415.039062	-51.571568
2416.015625	-50.983620
2416.992188	-51.748718
2417.968750	-51.558254
2418.945312	-51.162067
2419.921875	-52.994274
2420.898438	-52.337234
2421.875000	-53.372528
2422.851562	-52.957699
2423.828125	-53.545261
2424.804688	-53.954735
2425.781250	-53.746517
2426.757812	-54.826782
2427.734375	-53.497929
2428.710938	-55.401035
2429.687500	-53.609077
2430.664062	-54.587654
2431.640625	-55.000153
2432.617188	-54.680313
2433.593750	-54.928253
2434.570312	-55.278099
2435.546875	-56.684361
2436.523438	-56.279762
2437.500000	-56.165710
2438.476562	-55.145447
2439.453125	-55.701008
2440.429688	-57.917839
2441.406250	-56.338642
2442.382812	-57.220741
2443.359375	-56.817719
2444.335938	-56.552670
2445.312500	-56.769421
2446.289062	-56.999760
2447.265625	-56.685627
2448.242188	-57.285683
2449.218750	-57.261612
2450.195312	-56.301006
2451.171875	-56.083076
2452.148438	-56.700356
2453.125000	-57.263222
2454.101562	-57.244701
2455.078125	-56.993160
2456.054688	-58.944622
2457.031250	-56.878311
2458.007812	-56.789516
2458.984375	-58.672318
2459.960938	-58.051609
2460.937500	-58.524689
2461.914062	-57.697926
2462.890625	-57.999023
2463.867188	-56.974243
2464.843750	-56.422073
2465.820312	-58.843075
2466.796875	-57.614460
2467.773438	-59.101482
2468.750000	-59.154888
2469.726562	-59.632504
2470.703125	-59.778278
2471.679688	-59.141239
2472.656250	-59.304306
2473.632812	-57.459862
2474.609375	-59.264614
2475.585938	-59.095299
2476.562500	-58.702343
2477.539062	-60.622772
2478.515625	-59.543049
2479.492188	-58.889874
2480.468750	-58.522350
2481.445312	-59.650005
2482.421875	-59.434196
2483.398438	-59.083439
2484.375000	-59.907173
2485.351562	-59.974987
2486.328125	-58.667709
2487.304688	-58.055641
2488.281250	-59.818302
2489.257812	-59.328575
2490.234375	-58.441280
2491.210938	-60.162975
2492.187500	-60.180374
2493.164062	-59.230202
2494.140625	-58.667370
2495.117188	-59.992844
2496.093750	-59.943150
2497.070312	-60.003517
2498.046875	-59.927231
2499.023438	-59.295887
2500.000000	-59.833782
2500.976562	-59.226437
2501.953125	-59.876980
2502.929688	-59.538960
2503.906250	-60.646324
2504.882812	-59.357491
2505.859375	-60.266705
2506.835938	-60.991093
2507.812500	-59.376572
2508.789062	-61.244450
2509.765625	-60.543053
2510.742188	-60.098862
2511.718750	-59.613041
2512.695312	-59.922985
2513.671875	-60.553738
2514.648438	-59.897018
2515.625000	-60.992737
2516.601562	-59.598366
2517.578125	-59.385532
2518.554688	-60.121708
2519.531250	-60.418545
2520.507812	-59.985046
2521.484375	-60.384159
2522.460938	-59.916294
2523.437500	-60.459576
2524.414062	-60.195797
2525.390625	-59.951370
2526.367188	-59.564335
2527.343750	-59.709301
2528.320312	-59.309769
2529.296875	-59.577919
2530.273438	-59.325531
2531.250000	-59.277565
2532.226562	-59.295467
2533.203125	-60.203224
2534.179688	-60.860432
2535.156250	-61.305824
2536.132812	-60.780403
2537.109375	-60.295185
2538.085938	-59.254719
2539.062500	-59.420536
2540.039062	-60.734203
2541.015625	-58.856514
2541.992188	-59.980854
2542.968750	-59.148525
2543.945312	-58.997410
2544.921875	-59.810955
2545.898438	-60.387802
2546.875000	-59.080940
2547.851562	-58.761444
2548.828125	-59.390297
2549.804688	-58.659546
2550.781250	-58.185295
2551.757812	-58.794762
2552.734375	-58.558002
2553.710938	-57.365528
2554.687500	-59.357662
2555.664062	-60.761711
2556.640625	-59.550636
2557.617188	-58.645504
2558.593750	-58.104797
2559.570312	-58.678009
2560.546875	-58.409264
2561.523438	-59.419205
2562.500000	-59.715496
2563.476562	-59.714478
2564.453125	-57.605927
2565.429688	-58.334236
2566.406250	-59.720501
2567.382812	-59.140553
2568.359375	-58.132500
2569.335938	-57.595631
2570.312500	-58.313843
2571.289062	-57.272186
2572.265625	-58.287643
2573.242188	-58.783722
2574.218750	-57.671478
2575.195312	-58.250038
2576.171875	-57.170094
2577.148438	-57.180424
2578.125000	-56.029766
2579.101562	-56.680359
2580.078125	-57.580643
2581.054688	-57.322411
2582.031250	-56.997421
2583.007812	-58.017639
2583.984375	-57.372158
2584.960938	-57.159943
2585.937500	-56.926334
2586.914062	-56.585651
2587.890625	-56.408730
2588.867188	-56.353031
2589.843750	-56.048397
2590.820312	-56.823898
2591.796875	-55.074608
2592.773438	-56.627399
2593.750000	-54.918758
2594.726562	-57.422699
2595.703125	-56.939560
2596.679688	-55.504906
2597.656250	-54.245789
2598.632812	-53.986626
2599.609375	-55.371105
2600.585938	-55.349613
2601.562500	-56.036659
2602.539062	-55.357761
2603.515625	-54.618168
2604.492188	-55.982079
2605.468750	-54.963894
2606.445312	-53.215675
2607.421875	-55.125484
2608.398438	-52.806797
2609.375000	-53.450806
2610.351562	-53.192688
2611.328125	-54.500866
2612.304688	-54.558170
2613.281250	-52.762413
2614.257812	-52.927929
2615.234375	-52.686470
2616.210938	-52.951328
2617.187500	-53.478046
2618.164062	-52.097145
2619.140625	-51.524914
2620.117188	-52.306877
2621.093750	-51.770351
2622.070312	-52.404373
2623.046875	-52.390587
2624.023438	-51.723606
2625.000000	-51.984100
2625.976562	-51.132996
2626.953125	-51.819759
2627.929688	-50.291012
2628.906250	-50.102928
2629.882812	-50.077732
2630.859375	-48.782406
2631.835938	-49.244850
2632.812500	-50.023167
2633.789062	-50.278172
2634.765625	-49.804585
2635.742188	-49.590446
2636.718750	-49.971645
2637.695312	-49.745895
2638.671875	-49.467144
2639.648438	-47.569775
2640.625000	-48.218643
2641.601562	-47.671246
2642.578125	-47.056713
2643.554688	-46.658176
2644.531250	-46.069885
2645.507812	-46.166561
2646.484375	-46.509411
2647.460938	-45.403133
2648.437500	-46.345837
2649.414062	-45.770218
2650.390625	-45.132862
2651.367188	-45.716190
2652.343750	-44.708969
2653.320312	-46.938667
2654.296875	-46.778053
2655.273438	-44.487122
2656.250000	-44.017662
2657.226562	-45.897324
2658.203125	-44.727798
2659.179688	-45.134922
2660.156250	-45.964333
2661.132812	-45.736244
2662.109375	-45.804848
2663.085938	-46.025829
2664.062500	-48.104740
2665.039062	-46.470581
2666.015625	-47.052166
2666.992188	-46.462444
2667.968750	-45.700871
2668.945312	-46.993931
2669.921875	-47.013454
2670.898438	-46.758160
2671.875000	-46.831863
2672.851562	-47.173027
2673.828125	-48.588707
2674.804688	-47.658737
2675.781250	-48.620396
2676.757812	-49.401371
2677.734375	-49.817608
2678.710938	-48.734917
2679.687500	-48.967247
2680.664062	-49.739082
2681.640625	-49.678074
2682.617188	-49.953899
2683.593750	-50.514374
2684.570312	-50.785618
2685.546875	-51.564606
2686.523438	-51.540768
2687.500000	-50.003605
2688.476562	-51.359322
2689.453125	-50.673710
2690.429688	-52.077248
2691.406250	-51.809551
2692.382812	-51.518829
2693.359375	-51.498653
2694.335938	-52.295578
2695.312500	-52.315758
2696.289062	-52.355267
2697.265625	-51.707958
2698.242188	-52.097355
2699.218750	-52.154385
2700.195312	-52.614517
2701.171875	-52.833561
2702.148438	-53.459064
2703.125000	-52.044617
2704.101562	-53.730804
2705.078125	-53.622314
2706.054688	-52.186005
2707.031250	-54.309872
2708.007812	-52.992203
2708.984375	-52.427948
2709.960938	-53.726463
2710.937500	-53.141598
2711.914062	-54.599033
2712.890625	-54.681690
2713.867188	-54.735840
2714.843750	-54.705112
2715.820312	-54.414448
2716.796875	-54.106327
2717.773438	-54.871387
2718.750000	-54.612690
2719.726562	-55.366871
2720.703125	-54.575249
2721.679688	-55.512695
2722.656250	-54.214489
2723.632812	-56.678505
2724.609375	-54.675442
2725.585938	-56.107346
2726.562500	-54.410191
2727.539062	-54.471264
2728.515625	-55.724815
2729.492188	-55.774696
2730.468750	-55.346317
2731.445312	-56.232418
2732.421875	-57.151463
2733.398438	-56.843067
2734.375000	-55.365200
2735.351562	-56.101952
2736.328125	-56.081406
2737.304688	-55.754501
2738.281250	-55.357121
2739.257812	-56.446526
2740.234375	-56.830746
2741.210938	-56.827885
2742.187500	-57.515366
2743.164062	-56.988964
2744.140625	-57.055511
2745.117188	-55.011181
2746.093750	-56.080830
2747.070312	-56.604286
2748.046875	-57.095284
2749.023438	-57.253151
2750.000000	-56.336796
2750.976562	-57.114220
2751.953125	-56.974247
2752.929688	-56.007519
2753.906250	-57.296829
2754.882812	-55.744080
2755.859375	-57.445827
2756.835938	-56.595894
2757.812500	-57.081680
2758.789062	-56.284328
2759.765625	-56.231716
2760.742188	-56.541653
2761.718750	-56.357517
2762.695312	-56.092865
2763.671875	-55.870434
2764.648438	-57.814594
2765.625000	-57.057159
2766.601562	-57.223541
2767.578125	-55.818714
2768.554688	-57.305569
2769.531250	-57.010578
2770.507812	-56.700302
2771.484375	-56.469681
2772.460938	-58.055134
2773.437500	-57.203484
2774.414062	-56.817425
2775.390625	-57.855370
2776.367188	-57.386078
2777.343750	-57.230202
2778.320312	-57.596405
2779.296875	-57.890125
2780.273438	-57.680946
2781.250000	-57.474480
2782.226562	-57.663231
2783.203125	-58.382870
2784.179688	-58.160740
2785.156250	-57.639702
2786.132812	-57.226818
2787.109375	-58.286606
2788.085938	-57.574966
2789.062500	-58.819458
2790.039062	-58.014698
2791.015625	-57.705772
2791.992188	-57.802269
2792.968750	-56.932812
2793.945312	-57.739300
2794.921875	-57.361652
2795.898438	-56.580784
2796.875000	-58.086670
2797.851562	-57.501686
2798.828125	-58.016846
2799.804688	-57.365208
2800.781250	-57.691380
2801.757812	-57.643932
2802.734375	-57.140064
2803.710938	-57.743778
2804.687500	-58.294071
2805.664062	-56.788620
2806.640625	-56.251713
2807.617188	-57.161793
2808.593750	-56.943687
2809.570312	-57.169662
2810.546875	-58.021152
2811.523438	-57.152161
2812.500000	-57.508026
2813.476562	-56.799030
2814.453125	-57.349014
2815.429688	-56.823273
2816.406250	-56.720963
2817.382812	-55.876301
2818.359375	-56.480618
2819.335938	-56.128029
2820.312500	-55.127644
2821.289062	-56.740173
2822.265625	-55.832409
2823.242188	-55.389915
2824.218750	-55.918449
2825.195312	-56.447533
2826.171875	-55.920155
2827.148438	-55.987152
2828.125000	-55.965584
2829.101562	-56.350136
2830.078125	-56.173779
2831.054688	-54.537594
2832.031250	-55.341167
2833.007812	-55.656654
2833.984375	-55.930634
2834.960938	-55.891438
2835.937500	-54.800114
2836.914062	-55.262280
2837.890625	-56.376892
2838.867188	-55.462467
2839.843750	-54.995163
2840.820312	-55.915756
2841.796875	-54.386189
2842.773438	-55.079147
2843.750000	-55.036686
2844.726562	-54.264824
2845.703125	-54.281704
2846.679688	-54.373741
2847.656250	-54.786160
2848.632812	-54.610546
2849.609375	-54.274414
2850.585938	-53.970463
2851.562500	-55.365643
2852.539062	-54.008797
2853.515625	-53.637260
2854.492188	-54.605270
2855.468750	-53.235573
2856.445312	-53.345539
2857.421875	-54.278313
2858.398438	-53.151886
2859.375000	-54.944332
2860.351562	-54.116966
2861.328125	-53.141415
2862.304688	-53.707157
2863.281250	-52.529659
2864.257812	-52.029377
2865.234375	-52.379539
2866.210938	-53.150848
2867.187500	-52.965137
2868.164062	-51.366020
2869.140625	-51.285767
2870.117188	-51.897522
2871.093750	-51.859653
2872.070312	-52.160984
2873.046875	-51.222767
2874.023438	-51.305870
2875.000000	-51.770607
2875.976562	-51.673187
2876.953125	-51.843903
2877.929688	-51.146469
2878.906250	-50.258568
2879.882812	-51.484459
2880.859375	-50.314579
2881.835938	-49.942043
2882.812500	-49.419865
2883.789062	-50.342758
2884.765625	-49.407082
2885.742188	-50.202953
2886.718750	-49.657040
2887.695312	-48.555878
2888.671875	-48.775436
2889.648438	-49.053246
2890.625000	-49.230469
2891.601562	-49.291519
2892.578125	-49.766876
2893.554688	-48.277569
2894.531250	-48.134228
2895.507812	-48.773891
2896.484375	-47.785656
2897.460938	-47.879353
2898.437500	-47.051891
2899.414062	-46.003662
2900.390625	-45.995121
2901.367188	-46.417168
2902.343750	-46.615231
2903.320312	-46.295422
2904.296875	-47.068039
2905.273438	-46.666378
2906.250000	-46.689461
2907.226562	-44.962463
2908.203125	-44.506332
2909.179688	-46.633808
2910.156250	-46.584293
2911.132812	-45.454193
2912.109375	-44.867893
2913.085938	-45.245678
2914.062500	-45.177711
2915.039062	-45.625450
2916.015625	-45.269215
2916.992188	-44.977516
2917.968750	-44.004230
2918.945312	-44.125507
2919.921875	-43.802536
2920.898438	-43.598930
2921.875000	-43.412079
2922.851562	-45.402184
2923.828125	-44.345829
2924.804688	-43.602554
2925.781250	-44.231575
2926.757812	-44.418625
2927.734375	-44.316292
2928.710938	-45.001766
2929.687500	-45.129280
2930.664062	-44.425457
2931.640625	-46.401123
2932.617188	-45.954857
2933.593750	-45.725811
2934.570312	-45.222992
2935.546875	-45.935219
2936.523438	-45.163906
2937.500000	-44.365585
2938.476562	-46.485100
2939.453125	-44.833565
2940.429688	-46.148830
2941.406250	-46.573963
2942.382812	-45.916008
2943.359375	-46.010353
2944.335938	-46.108337
2945.312500	-46.760803
2946.289062	-46.888691
2947.265625	-47.640366
2948.242188	-47.942341
2949.218750	-47.385246
2950.195312	-48.557941
2951.171875	-47.695141
2952.148438	-48.149521
2953.125000	-48.296902
2954.101562	-47.470905
2955.078125	-48.667583
2956.054688	-48.539993
2957.031250	-49.412716
2958.007812	-49.450054
2958.984375	-49.617420
2959.960938	-50.134155
2960.937500	-49.077801
2961.914062	-49.455601
2962.890625	-49.355644
2963.867188	-49.586792
2964.843750	-49.756104
2965.820312	-50.575951
2966.796875	-50.372490
2967.773438	-50.724606
2968.750000	-50.810272
2969.726562	-51.494114
2970.703125	-52.966942
2971.679688	-51.344982
2972.656250	-51.840755
2973.632812	-52.150909
2974.609375	-52.790047
2975.585938	-50.741417
2976.562500	-50.953754
2977.539062	-51.538933
2978.515625	-52.441654
2979.492188	-52.079887
2980.468750	-53.184830
2981.445312	-51.677689
2982.421875	-52.349339
2983.398438	-52.136719
2984.375000	-53.423969
2985.351562	-53.953697
2986.328125	-52.733799
2987.304688	-52.999786
2988.281250	-52.809811
2989.257812	-53.678978
2990.234375	-54.577702
2991.210938	-54.055771
2992.187500	-52.575619
2993.164062	-52.876251
2994.140625	-53.057453
2995.117188	-53.942795
2996.093750	-55.448593
2997.070312	-53.581596
2998.046875	-54.704216
2999.023438	-54.520489
3000.000000	-53.671955
3000.976562	-53.502914
3001.953125	-53.858654
3002.929688	-55.433472
3003.906250	-54.062916
3004.882812	-53.877037
3005.859375	-54.499577
3006.835938	-52.946514
3007.812500	-54.473156
3008.789062	-54.137486
3009.765625	-53.904373
3010.742188	-53.740360
3011.718750	-54.108376
3012.695312	-55.374088
3013.671875	-54.605450
3014.648438	-54.414913
3015.625000	-55.711437
3016.601562	-55.205345
3017.578125	-54.612274
3018.554688	-54.180233
3019.531250	-54.923210
3020.507812	-56.099735
3021.484375	-55.596741
3022.460938	-55.758690
3023.437500	-55.823807
3024.414062	-54.796143
3025.390625	-55.856380
3026.367188	-54.998016
3027.343750	-55.532978
3028.320312	-54.230721
3029.296875	-55.922470
3030.273438	-55.414169
3031.250000	-55.638500
3032.226562	-56.110447
3033.203125	-56.076981
3034.179688	-56.071156
3035.156250	-55.495838
3036.132812	-55.551964
3037.109375	-54.515686
3038.085938	-54.783409
3039.062500	-55.772343
3040.039062	-55.211460
3041.015625	-55.032364
3041.992188	-55.105339
3042.968750	-54.553970
3043.945312	-56.234978
3044.921875	-56.049030
3045.898438	-55.343544
3046.875000	-55.790249
3047.851562	-56.293476
3048.828125	-56.468895
3049.804688	-54.584473
3050.781250	-56.047215
3051.757812	-55.220196
3052.734375	-55.765896
3053.710938	-56.646507
3054.687500	-56.028736
3055.664062	-57.002941
3056.640625	-55.069000
3057.617188	-55.769321
3058.593750	-55.521210
3059.570312	-56.001965
3060.546875	-55.312595
3061.523438	-55.315041
3062.500000	-55.524570
3063.476562	-56.188759
3064.453125	-55.724438
3065.429688	-55.525234
3066.406250	-55.825375
3067.382812	-55.502144
3068.359375	-55.749229
3069.335938	-56.094650
3070.312500	-56.445866
3071.289062	-54.782646
3072.265625	-54.310436
3073.242188	-55.574696
3074.218750	-56.056236
3075.195312	-55.440388
3076.171875	-54.305832
3077.148438	-54.626537
3078.125000	-55.507069
3079.101562	-55.360821
3080.078125	-54.198345
3081.054688	-54.852222
3082.031250	-55.631363
3083.007812	-54.008842
3083.984375	-56.078186
3084.960938	-55.276653
3085.937500	-55.171078
3086.914062	-55.002861
3087.890625	-56.554001
3088.867188	-54.898663
3089.843750	-54.024963
3090.820312	-55.248138
3091.796875	-54.581604
3092.773438	-55.822182
3093.750000	-55.243130
3094.726562	-54.078289
3095.703125	-54.645462
3096.679688	-54.944656
3097.656250	-54.093521
3098.632812	-53.430382
3099.609375	-53.765450
3100.585938	-53.536217
3101.562500	-53.877609
3102.539062	-53.138485
3103.515625	-53.729092
3104.492188	-54.716171
3105.468750	-52.951202
3106.445312	-52.978622
3107.421875	-53.854275
3108.398438	-54.384956
3109.375000	-53.476021
3110.351562	-53.170464
3111.328125	-53.695465
3112.304688	-53.465382
3113.281250	-52.704792
3114.257812	-51.960266
3115.234375	-52.760952
3116.210938	-53.003700
3117.187500	-53.988373
3118.164062	-52.130909
3119.140625	-51.841316
3120.117188	-52.638882
3121.093750	-52.060123
3122.070312	-52.301773
3123.046875	-52.543304
3124.023438	-51.933102
3125.000000	-52.268768
3125.976562	-50.666843
3126.953125	-52.253662
3127.929688	-52.405758
3128.906250	-51.944534
3129.882812	-51.246624
3130.859375	-51.265656
3131.835938	-51.295731
3132.812500	-51.782593
3133.789062	-51.241669
3134.765625	-51.265217
3135.742188	-50.980537
3136.718750	-50.350002
3137.695312	-50.779762
3138.671875	-52.378620
3139.648438	-50.087666
3140.625000	-51.002121
3141.601562	-51.263214
3142.578125	-50.215225
3143.554688	-50.773228
3144.531250	-49.102345
3145.507812	-49.549561
3146.484375	-49.777653
3147.460938	-48.582561
