Frequency (Hz)	Level (dB)
1959.960938	-66.399231
1960.937500	-65.620483
1961.914062	-65.716515
1962.890625	-65.675575
1963.867188	-65.038597
1964.843750	-64.402283
1965.820312	-64.377167
1966.796875	-64.942451
1967.773438	-64.662254
1968.750000	-63.499474
1969.726562	-64.281273
1970.703125	-63.769913
1971.679688	-64.403328
1972.656250	-64.251503
1973.632812	-62.972858
1974.609375	-63.704964
1975.585938	-63.198452
1976.562500	-63.869041
1977.539062	-62.524330
1978.515625	-63.352894
1979.492188	-64.320602
1980.468750	-63.494232
1981.445312	-62.829884
1982.421875	-63.049271
1983.398438	-63.317829
1984.375000	-63.987816
1985.351562	-63.625633
1986.328125	-62.810413
1987.304688	-61.747551
1988.281250	-61.722313
1989.257812	-62.055553
1990.234375	-61.871433
1991.210938	-62.427654
1992.187500	-61.937504
1993.164062	-63.142521
1994.140625	-61.925716
1995.117188	-60.177761
1996.093750	-59.773830
1997.070312	-62.346771
1998.046875	-60.565018
1999.023438	-61.003345
2000.000000	-61.832668
2000.976562	-60.610649
2001.953125	-59.873581
2002.929688	-58.613144
2003.906250	-59.522022
2004.882812	-58.954559
2005.859375	-58.842484
2006.835938	-58.827999
2007.812500	-59.659798
2008.789062	-58.731991
2009.765625	-58.547386
2010.742188	-58.566559
2011.718750	-57.936096
2012.695312	-57.473927
2013.671875	-57.809292
2014.648438	-57.304222
2015.625000	-57.455467
2016.601562	-57.083530
2017.578125	-57.151531
2018.554688	-56.183189
2019.531250	-56.467171
2020.507812	-54.986298
2021.484375	-54.916859
2022.460938	-55.594334
2023.437500	-54.579391
2024.414062	-53.820961
2025.390625	-53.583961
2026.367188	-53.613258
2027.343750	-54.492928
2028.320312	-53.961571
2029.296875	-53.182064
2030.273438	-53.084045
2031.250000	-53.675079
2032.226562	-53.152794
2033.203125	-52.438473
2034.179688	-51.798431
2035.156250	-52.240883
2036.132812	-50.835285
2037.109375	-51.102726
2038.085938	-50.586361
2039.062500	-52.745857
2040.039062	-51.271088
2041.015625	-50.613998
2041.992188	-51.998917
2042.968750	-51.633823
2043.945312	-51.488327
2044.921875	-51.934990
2045.898438	-51.870087
2046.875000	-52.258972
2047.851562	-52.253746
2048.828125	-52.360355
2049.804688	-53.865429
2050.781250	-52.358295
2051.757812	-52.924465
2052.734375	-52.978832
2053.710938	-53.219189
2054.687500	-54.473511
2055.664062	-54.721218
2056.640625	-52.513683
2057.617188	-53.723007
2058.593750	-55.031982
2059.570312	-55.201992
2060.546875	-55.376999
2061.523438	-55.247673
2062.500000	-54.587109
2063.476562	-56.826725
2064.453125	-57.230358
2065.429688	-56.734810
2066.406250	-57.814041
2067.382812	-57.119694
2068.359375	-57.205410
2069.335938	-57.125343
2070.312500	-58.175259
2071.289062	-58.152946
2072.265625	-58.020523
2073.242188	-57.004467
2074.218750	-58.635277
2075.195312	-58.301701
2076.171875	-58.116234
2077.148438	-60.767807
2078.125000	-58.870029
2079.101562	-60.514290
2080.078125	-59.652901
2081.054688	-60.678913
2082.031250	-59.180573
2083.007812	-60.336735
2083.984375	-59.241337
2084.960938	-60.171265
2085.937500	-61.209476
2086.914062	-60.954762
2087.890625	-60.455894
2088.867188	-60.262421
2089.843750	-60.773991
2090.820312	-60.120487
2091.796875	-60.234100
2092.773438	-60.462761
2093.750000	-61.734062
2094.726562	-62.197414
2095.703125	-61.833473
2096.679688	-61.838791
2097.656250	-62.487507
2098.632812	-61.187485
2099.609375	-61.141708
2100.585938	-62.690212
2101.562500	-62.309242
2102.539062	-61.437859
2103.515625	-62.142811
2104.492188	-61.820007
2105.468750	-61.649937
2106.445312	-63.273540
2107.421875	-63.252674
2108.398438	-62.861000
2109.375000	-62.618248
2110.351562	-62.839325
2111.328125	-63.544186
2112.304688	-62.877163
2113.281250	-63.354733
2114.257812	-63.793140
2115.234375	-63.033970
2116.210938	-62.429932
2117.187500	-64.919144
2118.164062	-63.819477
2119.140625	-62.162331
2120.117188	-64.319954
2121.093750	-62.827820
2122.070312	-64.132149
2123.046875	-63.804684
2124.023438	-62.575474
2125.000000	-63.757755
2125.976562	-62.918018
2126.953125	-65.282272
2127.929688	-64.816025
2128.906250	-63.022427
2129.882812	-64.985031
2130.859375	-65.228844
2131.835938	-64.463257
2132.812500	-64.589035
2133.789062	-65.639404
2134.765625	-65.106606
2135.742188	-63.542156
2136.718750	-64.782036
2137.695312	-64.468925
2138.671875	-64.782166
2139.648438	-66.366356
2140.625000	-65.603737
2141.601562	-65.729736
2142.578125	-65.167473
2143.554688	-65.442986
2144.531250	-65.772926
2145.507812	-65.551437
2146.484375	-64.197693
2147.460938	-64.837944
2148.437500	-64.574440
2149.414062	-65.038292
2150.390625	-63.903397
2151.367188	-65.422798
2152.343750	-65.695801
2153.320312	-64.670097
2154.296875	-66.693741
2155.273438	-64.983200
2156.250000	-64.845619
2157.226562	-65.028992
2158.203125	-65.194916
2159.179688	-66.482422
2160.156250	-66.547745
2161.132812	-66.590363
2162.109375	-64.480003
2163.085938	-65.287254
2164.062500	-64.472076
2165.039062	-65.209793
2166.015625	-66.029472
2166.992188	-65.253288
2167.968750	-65.437546
2168.945312	-65.028625
2169.921875	-64.319122
2170.898438	-65.665009
2171.875000	-65.076103
2172.851562	-64.805687
2173.828125	-63.766998
2174.804688	-65.818077
2175.781250	-66.707016
2176.757812	-65.969666
2177.734375	-64.845985
2178.710938	-66.743797
2179.687500	-65.983604
2180.664062	-67.142693
2181.640625	-65.614426
2182.617188	-65.471649
2183.593750	-64.936523
2184.570312	-64.822083
2185.546875	-65.362671
2186.523438	-65.958931
2187.500000	-66.291405
2188.476562	-64.688972
2189.453125	-64.251945
2190.429688	-66.729370
2191.406250	-66.182159
2192.382812	-65.548317
2193.359375	-64.783699
2194.335938	-66.350212
2195.312500	-66.040131
2196.289062	-64.905754
2197.265625	-65.022781
2198.242188	-64.603157
2199.218750	-63.913200
2200.195312	-65.436333
2201.171875	-64.453873
2202.148438	-65.175049
2203.125000	-65.322281
2204.101562	-64.821732
2205.078125	-64.576210
2206.054688	-64.829468
2207.031250	-65.712791
2208.007812	-65.392769
2208.984375	-64.315643
2209.960938	-64.314064
2210.937500	-64.770790
2211.914062	-65.014717
2212.890625	-64.336113
2213.867188	-64.090813
2214.843750	-64.696716
2215.820312	-64.195183
2216.796875	-63.925694
2217.773438	-64.139412
2218.750000	-63.948013
2219.726562	-63.820702
2220.703125	-63.756783
2221.679688	-64.530884
2222.656250	-63.391434
2223.632812	-63.109150
2224.609375	-64.365562
2225.585938	-64.743713
2226.562500	-62.991917
2227.539062	-63.722786
2228.515625	-63.577721
2229.492188	-63.310013
2230.468750	-63.621162
2231.445312	-64.781837
2232.421875	-63.970242
2233.398438	-63.001411
2234.375000	-63.853634
2235.351562	-63.870152
2236.328125	-64.086731
2237.304688	-62.695232
2238.281250	-62.895077
2239.257812	-63.030415
2240.234375	-63.398468
2241.210938	-62.994915
2242.187500	-63.831326
2243.164062	-62.196846
2244.140625	-62.953873
2245.117188	-63.118717
2246.093750	-63.395267
2247.070312	-61.786446
2248.046875	-63.107174
2249.023438	-62.740768
2250.000000	-61.978230
2250.976562	-60.964882
2251.953125	-61.681484
2252.929688	-63.188087
2253.906250	-61.811150
2254.882812	-62.950668
2255.859375	-61.458591
2256.835938	-61.467987
2257.812500	-62.591091
2258.789062	-62.594357
2259.765625	-61.540623
2260.742188	-62.176682
2261.718750	-60.882233
2262.695312	-61.356945
2263.671875	-61.678230
2264.648438	-60.488201
2265.625000	-59.901039
2266.601562	-61.115177
2267.578125	-60.156460
2268.554688	-60.479977
2269.531250	-59.732052
2270.507812	-60.234119
2271.484375	-60.550991
2272.460938	-59.626602
2273.437500	-60.072014
2274.414062	-60.003857
2275.390625	-60.063396
2276.367188	-59.796886
2277.343750	-60.085667
2278.320312	-58.850033
2279.296875	-58.340912
2280.273438	-59.338139
2281.250000	-60.142967
2282.226562	-59.819931
2283.203125	-58.561077
2284.179688	-58.230789
2285.156250	-60.643257
2286.132812	-57.652245
2287.109375	-57.927376
2288.085938	-57.588631
2289.062500	-57.643078
2290.039062	-57.682583
2291.015625	-57.337246
2291.992188	-56.007458
2292.968750	-56.313778
2293.945312	-56.356243
2294.921875	-57.099140
2295.898438	-56.676647
2296.875000	-56.572613
2297.851562	-55.017143
2298.828125	-56.455944
2299.804688	-55.511848
2300.781250	-54.979080
2301.757812	-54.364040
2302.734375	-54.020550
2303.710938	-54.126831
2304.687500	-53.382179
2305.664062	-55.082317
2306.640625	-54.184315
2307.617188	-53.555576
2308.593750	-52.966763
2309.570312	-52.918022
2310.546875	-51.160484
2311.523438	-52.746510
2312.500000	-51.685467
2313.476562	-52.114300
2314.453125	-51.532776
2315.429688	-51.148621
2316.406250	-50.116074
2317.382812	-51.542564
2318.359375	-52.129761
2319.335938	-50.185646
2320.312500	-49.912121
2321.289062	-49.552818
2322.265625	-48.919239
2323.242188	-49.579277
2324.218750	-48.670479
2325.195312	-49.653362
2326.171875	-49.075706
2327.148438	-48.259659
2328.125000	-47.390606
2329.101562	-49.166279
2330.078125	-48.040554
2331.054688	-47.464123
2332.031250	-47.849918
2333.007812	-49.508686
2333.984375	-48.924091
2334.960938	-49.734695
2335.937500	-49.530403
2336.914062	-50.633156
2337.890625	-50.219555
2338.867188	-49.279953
2339.843750	-49.399059
2340.820312	-50.262844
2341.796875	-50.829025
2342.773438	-51.133900
2343.750000	-51.514896
2344.726562	-50.758377
2345.703125	-51.446808
2346.679688	-50.407890
2347.656250	-52.140476
2348.632812	-53.741508
2349.609375	-53.428936
2350.585938	-53.604881
2351.562500	-52.416447
2352.539062	-52.601410
2353.515625	-54.552525
2354.492188	-53.327755
2355.468750	-54.311985
2356.445312	-54.321220
2357.421875	-54.035618
2358.398438	-54.971596
2359.375000	-55.585606
2360.351562	-55.543568
2361.328125	-55.664700
2362.304688	-55.945560
2363.281250	-55.861328
2364.257812	-55.830540
2365.234375	-55.557110
2366.210938	-56.892387
2367.187500	-56.494514
2368.164062	-56.190811
2369.140625	-57.440456
2370.117188	-56.613213
2371.093750	-56.422260
2372.070312	-57.773106
2373.046875	-58.050545
2374.023438	-57.179565
2375.000000	-57.742397
2375.976562	-57.637402
2376.953125	-58.976719
2377.929688	-58.540791
2378.906250	-58.034779
2379.882812	-59.788010
2380.859375	-58.641541
2381.835938	-59.448425
2382.812500	-58.750076
2383.789062	-59.440136
2384.765625	-59.185928
2385.742188	-59.294830
2386.718750	-58.812603
2387.695312	-60.020844
2388.671875	-60.811764
2389.648438	-59.732494
2390.625000	-60.413906
2391.601562	-59.184792
2392.578125	-59.043938
2393.554688	-59.048244
2394.531250	-59.840176
2395.507812	-60.529976
2396.484375	-60.084305
2397.460938	-59.112385
2398.437500	-59.782269
2399.414062	-61.031109
2400.390625	-60.619808
2401.367188	-60.256687
2402.343750	-60.668156
2403.320312	-60.053669
2404.296875	-59.729183
2405.273438	-61.214153
2406.250000	-61.540382
2407.226562	-60.160675
2408.203125	-62.021427
2409.179688	-62.336109
2410.156250	-62.090279
2411.132812	-61.178116
2412.109375	-60.419312
2413.085938	-61.543171
2414.062500	-60.298073
2415.039062	-60.896561
2416.015625	-60.285370
2416.992188	-61.033424
2417.968750	-61.239605
2418.945312	-60.905533
2419.921875	-61.782993
2420.898438	-60.717918
2421.875000	-61.546455
2422.851562	-62.611298
2423.828125	-62.604717
2424.804688	-61.256397
2425.781250	-61.250610
2426.757812	-63.328987
2427.734375	-61.664055
2428.710938	-63.131378
2429.687500	-61.395760
2430.664062	-61.593788
2431.640625	-61.791359
2432.617188	-62.090382
2433.593750	-62.408890
2434.570312	-62.823143
2435.546875	-63.007442
2436.523438	-62.422134
2437.500000	-63.639259
2438.476562	-62.435814
2439.453125	-61.968044
2440.429688	-64.235603
2441.406250	-62.658363
2442.382812	-63.321220
2443.359375	-63.166435
2444.335938	-62.809170
2445.312500	-63.088638
2446.289062	-63.320831
2447.265625	-62.743324
2448.242188	-62.712730
2449.218750	-63.040932
2450.195312	-62.692360
2451.171875	-62.056992
2452.148438	-61.623886
2453.125000	-61.982731
2454.101562	-62.776772
2455.078125	-62.619419
2456.054688	-63.535877
2457.031250	-62.020397
2458.007812	-62.067646
2458.984375	-63.967880
2459.960938	-62.599701
2460.937500	-62.973225
2461.914062	-62.211094
2462.890625	-62.461254
2463.867188	-61.787193
2464.843750	-61.692715
2465.820312	-63.072968
2466.796875	-62.022221
2467.773438	-63.795376
2468.750000	-63.427025
2469.726562	-63.711273
2470.703125	-63.079525
2471.679688	-63.504173
2472.656250	-63.985054
2473.632812	-61.452572
2474.609375	-63.818596
2475.585938	-63.619659
2476.562500	-62.066154
2477.539062	-63.977879
2478.515625	-63.047504
2479.492188	-62.763664
2480.468750	-62.674965
2481.445312	-63.116562
2482.421875	-62.686092
2483.398438	-62.910671
2484.375000	-63.206223
2485.351562	-62.811932
2486.328125	-61.725864
2487.304688	-61.751640
2488.281250	-63.013905
2489.257812	-62.011192
2490.234375	-61.792450
2491.210938	-62.746727
2492.187500	-62.897243
2493.164062	-62.536861
2494.140625	-61.453346
2495.117188	-62.782810
2496.093750	-62.513206
2497.070312	-61.664913
2498.046875	-62.369778
2499.023438	-62.435070
2500.000000	-62.951790
2500.976562	-61.411232
2501.953125	-62.433350
2502.929688	-62.232639
2503.906250	-62.430370
2504.882812	-61.703598
2505.859375	-62.850227
2506.835938	-62.165581
2507.812500	-61.859428
2508.789062	-62.883266
2509.765625	-62.560390
2510.742188	-62.651863
2511.718750	-62.011517
2512.695312	-60.728420
2513.671875	-62.241402
2514.648438	-62.155796
2515.625000	-61.711510
2516.601562	-61.457947
2517.578125	-61.109379
2518.554688	-60.932087
2519.531250	-62.212879
2520.507812	-61.610226
2521.484375	-62.237255
2522.460938	-61.649010
2523.437500	-61.593586
2524.414062	-60.976280
2525.390625	-61.155231
2526.367188	-60.850750
2527.343750	-61.190926
2528.320312	-60.057587
2529.296875	-59.951488
2530.273438	-61.230217
2531.250000	-60.781067
2532.226562	-59.663227
2533.203125	-60.442429
2534.179688	-61.990311
2535.156250	-61.974476
2536.132812	-60.653393
2537.109375	-61.205975
2538.085938	-59.631866
2539.062500	-59.774010
2540.039062	-61.507141
2541.015625	-59.101772
2541.992188	-60.471210
2542.968750	-59.327930
2543.945312	-59.126720
2544.921875	-60.721359
2545.898438	-60.245571
2546.875000	-59.064613
2547.851562	-59.420197
2548.828125	-59.198593
2549.804688	-58.026897
2550.781250	-57.749809
2551.757812	-58.739559
2552.734375	-58.812054
2553.710938	-57.028030
2554.687500	-58.796215
2555.664062	-60.859451
2556.640625	-58.438248
2557.617188	-58.215969
2558.593750	-57.417156
2559.570312	-58.364052
2560.546875	-57.752289
2561.523438	-58.816292
2562.500000	-59.201286
2563.476562	-57.813934
2564.453125	-56.016510
2565.429688	-57.456181
2566.406250	-58.292381
2567.382812	-56.831409
2568.359375	-57.025021
2569.335938	-56.559864
2570.312500	-56.499699
2571.289062	-55.944237
2572.265625	-56.508400
2573.242188	-56.701717
2574.218750	-55.919674
2575.195312	-56.071815
2576.171875	-55.238262
2577.148438	-54.958237
2578.125000	-53.978352
2579.101562	-55.375591
2580.078125	-54.336285
2581.054688	-54.470879
2582.031250	-54.958946
2583.007812	-54.899090
2583.984375	-54.580482
2584.960938	-54.002838
2585.937500	-55.183483
2586.914062	-53.922832
2587.890625	-52.427437
2588.867188	-53.638535
2589.843750	-53.881886
2590.820312	-52.764107
2591.796875	-51.429836
2592.773438	-53.167061
2593.750000	-51.301117
2594.726562	-53.331936
2595.703125	-52.726463
2596.679688	-51.468990
2597.656250	-50.106133
2598.632812	-49.682388
2599.609375	-50.788033
2600.585938	-50.353951
2601.562500	-51.088242
2602.539062	-50.389118
2603.515625	-49.236618
2604.492188	-51.132961
2605.468750	-49.873005
2606.445312	-47.664745
2607.421875	-49.289845
2608.398438	-46.752739
2609.375000	-47.732639
2610.351562	-47.737995
2611.328125	-48.454865
2612.304688	-48.343983
2613.281250	-46.594036
2614.257812	-47.701519
2615.234375	-47.151451
2616.210938	-46.767887
2617.187500	-48.132935
2618.164062	-46.357342
2619.140625	-45.931572
2620.117188	-46.504696
2621.093750	-45.876804
2622.070312	-47.926617
2623.046875	-47.566425
2624.023438	-47.158440
2625.000000	-47.168041
2625.976562	-46.800762
2626.953125	-47.781586
2627.929688	-46.906651
2628.906250	-47.559536
2629.882812	-47.649014
2630.859375	-46.396152
2631.835938	-47.453018
2632.812500	-47.898624
2633.789062	-48.682865
2634.765625	-49.931602
2635.742188	-49.448715
2636.718750	-49.470928
2637.695312	-50.529278
2638.671875	-50.362076
2639.648438	-49.248207
2640.625000	-50.445175
2641.601562	-49.855682
2642.578125	-50.621044
2643.554688	-50.253979
2644.531250	-49.604839
2645.507812	-50.428993
2646.484375	-52.102489
2647.460938	-50.331760
2648.437500	-51.508076
2649.414062	-51.594421
2650.390625	-51.208107
2651.367188	-52.512459
2652.343750	-51.560192
2653.320312	-53.912018
2654.296875	-53.906704
2655.273438	-52.723644
2656.250000	-51.724117
2657.226562	-53.009495
2658.203125	-52.836575
2659.179688	-53.469147
2660.156250	-53.698620
2661.132812	-54.178970
2662.109375	-54.728912
2663.085938	-55.399185
2664.062500	-56.371548
2665.039062	-54.047211
2666.015625	-55.508400
2666.992188	-55.536835
2667.968750	-53.859421
2668.945312	-54.545235
2669.921875	-55.629116
2670.898438	-55.901348
2671.875000	-54.993477
2672.851562	-55.401344
2673.828125	-57.085217
2674.804688	-55.874657
2675.781250	-56.624317
2676.757812	-57.226856
2677.734375	-57.334400
2678.710938	-56.220272
2679.687500	-56.809326
2680.664062	-56.574131
2681.640625	-56.891762
2682.617188	-57.494625
2683.593750	-56.927246
2684.570312	-57.962868
2685.546875	-59.085445
2686.523438	-58.737053
2687.500000	-56.663425
2688.476562	-57.988792
2689.453125	-57.942272
2690.429688	-58.840305
2691.406250	-58.476635
2692.382812	-58.042309
2693.359375	-57.883030
2694.335938	-59.185196
2695.312500	-58.227005
2696.289062	-58.199947
2697.265625	-57.775002
2698.242188	-57.622910
2699.218750	-58.149029
2700.195312	-58.869049
2701.171875	-58.487152
2702.148438	-58.688267
2703.125000	-57.385700
2704.101562	-59.245571
2705.078125	-59.112232
2706.054688	-57.742001
2707.031250	-59.268581
2708.007812	-58.339325
2708.984375	-57.465912
2709.960938	-59.045010
2710.937500	-58.627533
2711.914062	-59.731834
2712.890625	-59.423737
2713.867188	-59.518204
2714.843750	-59.723801
2715.820312	-58.903790
2716.796875	-58.597305
2717.773438	-59.718918
2718.750000	-59.614391
2719.726562	-59.946865
2720.703125	-58.946022
2721.679688	-59.754669
2722.656250	-58.815228
2723.632812	-61.558407
2724.609375	-58.969334
2725.585938	-59.817532
2726.562500	-59.073116
2727.539062	-59.118164
2728.515625	-59.629162
2729.492188	-59.667980
2730.468750	-59.383476
2731.445312	-60.262764
2732.421875	-61.297974
2733.398438	-60.869568
2734.375000	-59.548679
2735.351562	-59.800884
2736.328125	-60.143654
2737.304688	-60.436852
2738.281250	-59.488358
2739.257812	-59.809441
2740.234375	-60.201965
2741.210938	-60.910191
2742.187500	-61.699139
2743.164062	-60.241589
2744.140625	-60.562996
2745.117188	-58.898579
2746.093750	-60.132420
2747.070312	-60.987774
2748.046875	-60.706673
2749.023438	-59.978149
2750.000000	-59.783047
2750.976562	-61.099232
2751.953125	-59.875809
2752.929688	-59.379730
2753.906250	-60.720200
2754.882812	-59.557468
2755.859375	-61.148388
2756.835938	-60.561886
2757.812500	-59.922287
2758.789062	-58.619041
2759.765625	-60.143478
2760.742188	-59.602924
2761.718750	-59.185902
2762.695312	-59.510769
2763.671875	-59.735062
2764.648438	-60.823414
2765.625000	-59.724934
2766.601562	-60.561573
2767.578125	-58.902832
2768.554688	-60.337643
2769.531250	-60.355526
2770.507812	-59.491318
2771.484375	-58.895142
2772.460938	-60.814953
2773.437500	-61.526707
2774.414062	-59.970501
2775.390625	-59.480621
2776.367188	-59.719639
2777.343750	-59.899391
2778.320312	-60.026154
2779.296875	-60.404346
2780.273438	-61.365948
2781.250000	-61.020885
2782.226562	-59.849468
2783.203125	-60.896095
2784.179688	-60.353794
2785.156250	-60.375343
2786.132812	-60.064083
2787.109375	-60.901871
2788.085938	-60.119923
2789.062500	-62.147556
2790.039062	-59.910801
2791.015625	-59.733353
2791.992188	-60.178593
2792.968750	-60.167862
2793.945312	-59.339569
2794.921875	-59.417259
2795.898438	-59.315346
2796.875000	-60.475960
2797.851562	-59.656635
2798.828125	-60.131416
2799.804688	-59.538105
2800.781250	-59.684982
2801.757812	-59.742840
2802.734375	-59.234394
2803.710938	-60.088566
2804.687500	-60.521587
2805.664062	-59.677849
2806.640625	-58.311573
2807.617188	-58.204544
2808.593750	-59.296413
2809.570312	-59.626228
2810.546875	-60.143116
2811.523438	-59.776791
2812.500000	-59.617985
2813.476562	-58.999496
2814.453125	-58.917526
2815.429688	-58.472675
2816.406250	-58.492695
2817.382812	-58.568573
2818.359375	-57.976936
2819.335938	-57.338963
2820.312500	-57.176575
2821.289062	-58.401413
2822.265625	-58.086159
2823.242188	-57.026123
2824.218750	-57.305614
2825.195312	-58.221916
2826.171875	-57.933708
2827.148438	-58.836338
2828.125000	-57.628689
2829.101562	-57.308147
2830.078125	-58.532925
2831.054688	-56.470894
2832.031250	-56.505947
2833.007812	-56.866066
2833.984375	-56.942032
2834.960938	-57.840710
2835.937500	-56.972897
2836.914062	-56.780094
2837.890625	-57.553581
2838.867188	-57.860271
2839.843750	-56.754967
2840.820312	-56.523472
2841.796875	-55.409351
2842.773438	-56.586647
2843.750000	-56.540585
2844.726562	-56.706020
2845.703125	-55.776287
2846.679688	-55.168774
2847.656250	-56.248611
2848.632812	-55.798344
2849.609375	-55.334625
2850.585938	-54.755676
2851.562500	-56.001251
2852.539062	-55.504654
2853.515625	-55.265278
2854.492188	-55.911263
2855.468750	-54.060230
2856.445312	-54.031780
2857.421875	-55.976322
2858.398438	-54.484730
2859.375000	-55.330956
2860.351562	-55.133163
2861.328125	-53.746437
2862.304688	-54.478786
2863.281250	-54.358158
2864.257812	-52.478256
2865.234375	-52.802402
2866.210938	-53.915390
2867.187500	-53.642834
2868.164062	-51.984055
2869.140625	-52.428276
2870.117188	-52.588509
2871.093750	-52.032810
2872.070312	-52.646214
2873.046875	-51.624897
2874.023438	-51.890224
2875.000000	-52.079037
2875.976562	-51.980743
2876.953125	-52.069378
2877.929688	-51.449627
2878.906250	-49.939674
2879.882812	-51.669903
2880.859375	-50.498844
2881.835938	-49.927750
2882.812500	-49.477211
2883.789062	-49.847580
2884.765625	-50.337231
2885.742188	-49.727184
2886.718750	-49.043835
2887.695312	-48.498108
2888.671875	-48.871811
2889.648438	-48.763649
2890.625000	-48.895664
2891.601562	-49.436939
2892.578125	-48.589771
2893.554688	-47.636597
2894.531250	-47.056770
2895.507812	-47.751480
2896.484375	-47.606930
2897.460938	-47.331501
2898.437500	-46.285446
2899.414062	-45.352516
2900.390625	-45.193687
2901.367188	-45.614326
2902.343750	-45.799973
2903.320312	-45.365318
2904.296875	-46.426247
2905.273438	-46.088825
2906.250000	-44.985725
2907.226562	-44.617165
2908.203125	-44.141521
2909.179688	-45.036221
2910.156250	-47.159496
2911.132812	-45.256493
2912.109375	-43.956165
2913.085938	-45.312496
2914.062500	-45.193874
2915.039062	-45.691051
2916.015625	-45.801819
2916.992188	-45.462166
2917.968750	-44.452709
2918.945312	-45.271969
2919.921875	-45.238407
2920.898438	-44.906288
2921.875000	-45.179790
2922.851562	-47.053780
2923.828125	-46.932972
2924.804688	-46.275284
2925.781250	-45.490746
2926.757812	-46.163261
2927.734375	-46.930664
2928.710938	-47.891560
2929.687500	-47.662884
2930.664062	-47.444321
2931.640625	-49.586830
2932.617188	-49.004230
2933.593750	-48.899124
2934.570312	-48.024017
2935.546875	-49.311977
2936.523438	-48.767651
2937.500000	-48.278023
2938.476562	-49.839893
2939.453125	-48.386074
2940.429688	-49.540226
2941.406250	-49.230503
2942.382812	-49.883976
2943.359375	-49.352142
2944.335938	-49.778870
2945.312500	-50.450954
2946.289062	-49.860348
2947.265625	-50.922062
2948.242188	-51.689667
2949.218750	-51.218506
2950.195312	-51.569553
2951.171875	-50.847717
2952.148438	-51.854774
2953.125000	-51.425907
2954.101562	-50.837944
2955.078125	-52.610413
2956.054688	-52.014851
2957.031250	-52.597183
2958.007812	-52.708660
2958.984375	-52.737171
2959.960938	-53.632050
2960.937500	-51.758667
2961.914062	-52.730682
2962.890625	-53.522362
2963.867188	-53.108414
2964.843750	-53.210899
2965.820312	-53.471592
2966.796875	-53.849663
2967.773438	-54.198483
2968.750000	-53.887218
2969.726562	-54.782982
2970.703125	-55.346813
2971.679688	-54.445107
2972.656250	-54.782700
2973.632812	-55.343189
2974.609375	-55.641068
2975.585938	-54.157730
2976.562500	-54.023514
2977.539062	-54.895618
2978.515625	-54.926510
2979.492188	-54.465904
2980.468750	-56.475212
2981.445312	-54.410595
2982.421875	-55.270138
2983.398438	-55.152473
2984.375000	-56.053165
2985.351562	-56.637394
2986.328125	-56.093834
2987.304688	-56.113045
2988.281250	-55.372604
2989.257812	-56.563946
2990.234375	-57.203381
2991.210938	-56.474827
2992.187500	-55.087986
2993.164062	-55.680149
2994.140625	-56.417088
2995.117188	-56.919189
2996.093750	-57.668743
2997.070312	-56.434296
2998.046875	-57.512062
2999.023438	-57.361160
3000.000000	-56.557117
3000.976562	-56.242657
3001.953125	-56.953995
3002.929688	-57.823395
3003.906250	-56.628021
3004.882812	-57.665215
3005.859375	-56.665768
3006.835938	-55.170238
3007.812500	-57.817398
3008.789062	-57.032597
3009.765625	-57.076000
3010.742188	-56.924316
3011.718750	-56.465084
3012.695312	-57.477814
3013.671875	-57.451969
3014.648438	-57.743671
3015.625000	-58.278042
3016.601562	-58.037720
3017.578125	-57.092648
3018.554688	-57.324005
3019.531250	-57.240044
3020.507812	-58.507057
3021.484375	-58.709728
3022.460938	-57.778358
3023.437500	-58.331177
3024.414062	-57.383606
3025.390625	-58.877113
3026.367188	-57.721458
3027.343750	-58.290653
3028.320312	-57.146828
3029.296875	-58.234955
3030.273438	-57.836334
3031.250000	-58.319431
3032.226562	-58.690388
3033.203125	-59.084736
3034.179688	-58.601524
3035.156250	-57.707623
3036.132812	-58.264603
3037.109375	-57.462418
3038.085938	-58.401928
3039.062500	-58.274078
3040.039062	-57.650642
3041.015625	-57.665466
3041.992188	-58.077435
3042.968750	-57.414417
3043.945312	-58.485416
3044.921875	-59.091267
3045.898438	-58.256702
3046.875000	-57.996910
3047.851562	-58.180756
3048.828125	-59.193275
3049.804688	-57.703220
3050.781250	-58.329239
3051.757812	-58.267780
3052.734375	-58.956486
3053.710938	-58.591469
3054.687500	-58.479679
3055.664062	-59.525299
3056.640625	-57.515816
3057.617188	-58.463169
3058.593750	-57.764046
3059.570312	-58.758842
3060.546875	-58.392654
3061.523438	-57.595417
3062.500000	-58.065472
3063.476562	-58.585667
3064.453125	-57.617493
3065.429688	-58.658775
3066.406250	-59.398010
3067.382812	-58.060490
3068.359375	-58.390778
3069.335938	-58.644505
3070.312500	-59.160221
3071.289062	-57.684109
3072.265625	-56.939735
3073.242188	-57.995632
3074.218750	-58.693989
3075.195312	-58.636299
3076.171875	-56.982399
3077.148438	-57.391102
3078.125000	-58.007015
3079.101562	-58.032562
3080.078125	-56.913651
3081.054688	-58.017860
3082.031250	-58.046070
3083.007812	-56.365845
3083.984375	-59.160503
3084.960938	-58.337425
3085.937500	-57.690704
3086.914062	-57.675861
3087.890625	-59.230556
3088.867188	-58.336231
3089.843750	-57.266525
3090.820312	-58.458965
3091.796875	-56.873684
3092.773438	-57.785866
3093.750000	-58.463531
3094.726562	-57.197914
3095.703125	-57.480122
3096.679688	-56.960789
