Frequency (Hz)	Level (dB)
1985.351562	-60.281364
1986.328125	-59.296509
1987.304688	-58.193569
1988.281250	-58.075546
1989.257812	-58.524666
1990.234375	-58.228275
1991.210938	-58.691582
1992.187500	-58.089340
1993.164062	-59.193848
1994.140625	-58.303444
1995.117188	-56.337128
1996.093750	-55.982281
1997.070312	-58.474373
1998.046875	-56.671902
1999.023438	-57.084511
2000.000000	-57.702026
2000.976562	-56.445095
2001.953125	-55.675835
2002.929688	-54.190041
2003.906250	-55.187763
2004.882812	-54.589470
2005.859375	-54.042866
2006.835938	-54.096893
2007.812500	-54.736347
2008.789062	-53.770889
2009.765625	-53.310379
2010.742188	-53.183990
2011.718750	-52.571064
2012.695312	-51.979233
2013.671875	-52.021233
2014.648438	-51.228722
2015.625000	-51.517738
2016.601562	-50.747936
2017.578125	-50.768051
2018.554688	-49.342922
2019.531250	-49.460022
2020.507812	-47.702198
2021.484375	-47.438824
2022.460938	-47.910473
2023.437500	-46.628937
2024.414062	-45.610741
2025.390625	-45.400913
2026.367188	-45.436119
2027.343750	-46.222313
2028.320312	-46.007561
2029.296875	-45.360249
2030.273438	-45.635475
2031.250000	-46.600803
2032.226562	-46.643303
2033.203125	-46.354229
2034.179688	-46.348583
2035.156250	-47.372150
2036.132812	-46.718594
2037.109375	-47.419617
2038.085938	-47.507221
2039.062500	-50.150776
2040.039062	-49.214996
2041.015625	-48.929428
2041.992188	-50.871243
2042.968750	-50.689480
2043.945312	-51.034008
2044.921875	-51.646729
2045.898438	-51.723217
2046.875000	-52.340843
2047.851562	-52.508801
2048.828125	-52.541508
2049.804688	-54.228828
2050.781250	-52.740719
2051.757812	-53.253456
2052.734375	-53.452114
2053.710938	-53.627205
2054.687500	-54.869358
2055.664062	-55.143585
2056.640625	-52.904377
2057.617188	-54.100933
2058.593750	-55.388359
2059.570312	-55.644146
2060.546875	-55.686127
2061.523438	-55.423454
2062.500000	-54.728519
2063.476562	-56.906021
2064.453125	-57.239082
2065.429688	-56.691853
2066.406250	-57.559719
2067.382812	-56.858578
2068.359375	-56.836857
2069.335938	-56.638130
2070.312500	-57.819977
2071.289062	-57.672962
2072.265625	-57.332932
2073.242188	-56.178394
2074.218750	-57.744045
2075.195312	-57.283665
2076.171875	-57.095596
2077.148438	-59.729027
2078.125000	-57.736752
2079.101562	-59.017124
2080.078125	-58.164257
2081.054688	-58.898746
2082.031250	-57.511791
2083.007812	-58.493309
2083.984375	-57.395386
2084.960938	-58.243942
2085.937500	-59.253895
2086.914062	-58.751831
2087.890625	-58.196152
2088.867188	-58.010334
2089.843750	-58.281937
2090.820312	-57.507011
2091.796875	-57.661434
2092.773438	-57.651501
2093.750000	-58.663441
2094.726562	-59.273472
2095.703125	-58.767002
2096.679688	-58.442471
2097.656250	-59.128407
2098.632812	-57.680855
2099.609375	-57.695766
2100.585938	-59.154221
2101.562500	-58.639355
2102.539062	-57.659351
2103.515625	-58.071190
2104.492188	-57.473579
2105.468750	-57.433979
2106.445312	-59.019859
2107.421875	-58.718788
2108.398438	-58.158447
2109.375000	-57.788273
2110.351562	-57.775017
2111.328125	-58.603706
2112.304688	-57.580597
2113.281250	-58.029037
2114.257812	-58.105263
2115.234375	-57.484776
2116.210938	-56.540371
2117.187500	-58.839703
2118.164062	-57.490723
2119.140625	-56.015541
2120.117188	-57.857319
2121.093750	-56.060108
2122.070312	-57.182457
2123.046875	-56.987892
2124.023438	-55.414253
2125.000000	-56.477226
2125.976562	-55.474041
2126.953125	-57.389515
2127.929688	-56.860958
2128.906250	-54.928032
2129.882812	-56.776016
2130.859375	-56.966949
2131.835938	-55.835487
2132.812500	-55.544064
2133.789062	-56.383404
2134.765625	-55.732254
2135.742188	-53.913898
2136.718750	-54.867695
2137.695312	-54.930782
2138.671875	-54.747055
2139.648438	-56.148602
2140.625000	-55.020542
2141.601562	-54.715576
2142.578125	-54.001553
2143.554688	-53.575169
2144.531250	-53.786678
2145.507812	-53.483601
2146.484375	-51.667957
2147.460938	-52.357502
2148.437500	-51.879169
2149.414062	-51.653503
2150.390625	-50.317616
2151.367188	-51.759041
2152.343750	-51.519058
2153.320312	-50.099499
2154.296875	-51.963158
2155.273438	-49.649681
2156.250000	-49.330605
2157.226562	-49.084263
2158.203125	-48.666523
2159.179688	-49.919373
2160.156250	-49.427826
2161.132812	-49.238045
2162.109375	-46.580425
2163.085938	-47.194454
2164.062500	-45.706978
2165.039062	-46.041759
2166.015625	-46.670158
2166.992188	-45.407326
2167.968750	-45.333878
2168.945312	-44.507469
2169.921875	-43.735722
2170.898438	-44.897411
2171.875000	-44.122307
2172.851562	-44.008354
2173.828125	-42.715866
2174.804688	-44.587158
2175.781250	-45.953964
2176.757812	-45.318947
2177.734375	-44.406998
2178.710938	-46.753639
2179.687500	-46.132534
2180.664062	-47.777538
2181.640625	-46.644871
2182.617188	-46.784271
2183.593750	-46.352840
2184.570312	-46.814823
2185.546875	-47.618053
2186.523438	-48.660950
2187.500000	-49.345875
2188.476562	-47.970863
2189.453125	-47.873447
2190.429688	-50.324562
2191.406250	-50.211052
2192.382812	-50.134964
2193.359375	-49.646141
2194.335938	-51.273148
2195.312500	-51.629070
2196.289062	-50.721493
2197.265625	-50.857861
2198.242188	-50.998589
2199.218750	-50.475159
2200.195312	-51.924706
2201.171875	-51.362125
2202.148438	-52.260403
2203.125000	-52.616261
2204.101562	-52.172554
2205.078125	-52.373512
2206.054688	-52.893299
2207.031250	-53.987900
2208.007812	-53.852272
2208.984375	-52.936127
2209.960938	-52.896252
2210.937500	-53.712509
2211.914062	-54.093887
2212.890625	-53.664291
2213.867188	-53.450851
2214.843750	-54.200428
2215.820312	-53.730305
2216.796875	-53.690613
2217.773438	-53.947468
2218.750000	-54.048336
2219.726562	-53.953716
2220.703125	-54.210575
2221.679688	-55.234653
2222.656250	-54.127716
2223.632812	-53.692772
2224.609375	-55.431053
2225.585938	-55.728321
2226.562500	-53.975636
2227.539062	-54.971432
2228.515625	-54.991909
2229.492188	-54.721806
2230.468750	-54.959339
2231.445312	-56.405037
2232.421875	-55.382725
2233.398438	-54.666134
2234.375000	-55.806911
2235.351562	-55.733955
2236.328125	-56.332623
2237.304688	-54.605972
2238.281250	-54.733845
2239.257812	-55.287880
2240.234375	-55.649509
2241.210938	-55.346790
2242.187500	-56.197189
2243.164062	-54.787457
2244.140625	-55.806618
2245.117188	-56.020714
2246.093750	-56.177135
2247.070312	-54.710278
2248.046875	-55.934597
2249.023438	-55.582268
2250.000000	-54.967113
2250.976562	-54.007126
2251.953125	-54.765629
2252.929688	-56.359039
2253.906250	-55.139984
2254.882812	-56.156990
2255.859375	-54.418808
2256.835938	-54.750496
2257.812500	-55.814255
2258.789062	-55.992569
2259.765625	-54.885269
2260.742188	-55.576054
2261.718750	-54.375584
2262.695312	-54.828911
2263.671875	-55.059822
2264.648438	-53.958164
2265.625000	-53.621807
2266.601562	-54.624313
2267.578125	-53.653164
2268.554688	-54.137653
2269.531250	-53.249451
2270.507812	-53.756165
2271.484375	-54.180256
2272.460938	-53.032967
2273.437500	-53.446888
2274.414062	-53.543339
2275.390625	-53.600742
2276.367188	-53.375916
2277.343750	-53.558643
2278.320312	-52.550667
2279.296875	-52.033604
2280.273438	-52.742699
2281.250000	-53.714111
2282.226562	-53.370003
2283.203125	-52.015060
2284.179688	-51.784668
2285.156250	-54.193741
2286.132812	-51.146324
2287.109375	-51.397945
2288.085938	-50.989189
2289.062500	-50.911411
2290.039062	-51.043839
2291.015625	-50.698257
2291.992188	-49.387924
2292.968750	-49.465073
2293.945312	-49.530651
2294.921875	-50.262928
2295.898438	-49.734310
2296.875000	-49.722851
2297.851562	-47.920254
2298.828125	-49.237843
2299.804688	-48.286018
2300.781250	-47.831169
2301.757812	-47.070686
2302.734375	-46.671844
2303.710938	-46.802288
2304.687500	-45.912346
2305.664062	-47.574493
2306.640625	-46.658264
2307.617188	-46.064278
2308.593750	-45.449322
2309.570312	-45.324970
2310.546875	-43.690536
2311.523438	-45.260891
2312.500000	-44.258873
2313.476562	-44.713936
2314.453125	-44.273582
2315.429688	-43.947811
2316.406250	-43.228279
2317.382812	-44.841167
2318.359375	-45.654099
2319.335938	-43.959469
2320.312500	-44.010529
2321.289062	-43.877949
2322.265625	-43.555363
2323.242188	-44.643139
2324.218750	-44.069614
2325.195312	-45.350060
2326.171875	-45.185947
2327.148438	-44.630928
2328.125000	-44.022083
2329.101562	-46.106068
2330.078125	-45.278191
2331.054688	-44.860775
2332.031250	-45.497566
2333.007812	-47.275745
2333.984375	-46.874416
2334.960938	-47.778980
2335.937500	-47.661526
2336.914062	-48.854420
2337.890625	-48.515629
2338.867188	-47.627541
2339.843750	-47.669991
2340.820312	-48.522583
2341.796875	-49.132278
2342.773438	-49.320690
2343.750000	-49.649780
2344.726562	-48.818096
2345.703125	-49.456814
2346.679688	-48.407879
2347.656250	-50.025436
2348.632812	-51.526489
2349.609375	-51.140858
2350.585938	-51.318615
2351.562500	-50.036152
2352.539062	-50.230362
2353.515625	-52.092155
2354.492188	-50.658905
2355.468750	-51.531166
2356.445312	-51.497345
2357.421875	-51.185799
2358.398438	-52.110703
2359.375000	-52.582607
2360.351562	-52.394787
2361.328125	-52.511864
2362.304688	-52.601086
2363.281250	-52.595978
2364.257812	-52.406357
2365.234375	-51.962265
2366.210938	-53.306927
2367.187500	-52.859047
2368.164062	-52.344799
2369.140625	-53.517437
2370.117188	-52.700653
2371.093750	-52.415722
2372.070312	-53.622833
2373.046875	-53.813061
2374.023438	-52.722103
2375.000000	-53.324375
2375.976562	-53.159386
2376.953125	-54.393425
2377.929688	-53.967747
2378.906250	-53.399540
2379.882812	-54.805004
2380.859375	-53.706844
2381.835938	-54.356983
2382.812500	-53.672062
2383.789062	-54.210060
2384.765625	-53.881985
2385.742188	-54.002209
2386.718750	-53.187145
2387.695312	-54.309200
2388.671875	-55.072788
2389.648438	-53.906147
2390.625000	-54.557655
2391.601562	-53.399288
2392.578125	-52.872478
2393.554688	-52.793537
2394.531250	-53.479897
2395.507812	-53.918682
2396.484375	-53.441124
2397.460938	-52.395092
2398.437500	-53.036907
2399.414062	-54.238327
2400.390625	-53.633499
2401.367188	-53.186131
2402.343750	-53.359440
2403.320312	-52.823360
2404.296875	-52.212372
2405.273438	-53.696350
2406.250000	-53.883308
2407.226562	-52.333973
2408.203125	-54.154762
2409.179688	-54.393864
2410.156250	-53.853081
2411.132812	-52.777889
2412.109375	-52.184013
2413.085938	-52.935062
2414.062500	-51.663994
2415.039062	-52.070549
2416.015625	-51.411629
2416.992188	-51.908371
2417.968750	-51.934128
2418.945312	-51.438450
2419.921875	-52.188137
2420.898438	-51.073589
2421.875000	-51.644245
2422.851562	-52.709415
2423.828125	-52.125034
2424.804688	-50.878094
2425.781250	-50.731766
2426.757812	-52.746960
2427.734375	-50.793705
2428.710938	-52.154121
2429.687500	-50.091415
2430.664062	-50.035183
2431.640625	-50.153446
2432.617188	-50.272465
2433.593750	-50.443413
2434.570312	-50.242039
2435.546875	-50.825657
2436.523438	-49.923889
2437.500000	-50.798889
2438.476562	-49.312706
2439.453125	-48.657650
2440.429688	-50.936024
2441.406250	-48.857933
2442.382812	-49.224468
2443.359375	-49.112942
2444.335938	-48.305141
2445.312500	-48.341854
2446.289062	-48.356049
2447.265625	-47.551323
2448.242188	-47.149830
2449.218750	-47.403416
2450.195312	-46.844799
2451.171875	-45.851353
2452.148438	-45.314487
2453.125000	-45.097107
2454.101562	-45.722279
2455.078125	-45.607903
2456.054688	-46.054359
2457.031250	-44.348518
2458.007812	-44.164570
2458.984375	-46.123356
2459.960938	-44.367050
2460.937500	-44.688103
2461.914062	-43.763905
2462.890625	-43.608921
2463.867188	-43.234306
2464.843750	-42.790546
2465.820312	-44.289967
2466.796875	-43.075527
2467.773438	-44.552471
2468.750000	-44.583477
2469.726562	-44.867989
2470.703125	-44.334339
2471.679688	-44.795647
2472.656250	-45.466846
2473.632812	-43.039707
2474.609375	-45.683880
2475.585938	-45.807724
2476.562500	-44.359837
2477.539062	-46.279682
2478.515625	-45.804924
2479.492188	-45.676319
2480.468750	-45.892094
2481.445312	-46.614326
2482.421875	-46.286652
2483.398438	-46.794926
2484.375000	-47.318100
2485.351562	-47.102917
2486.328125	-46.262417
2487.304688	-46.637104
2488.281250	-47.973225
2489.257812	-47.354782
2490.234375	-47.448677
2491.210938	-48.510490
2492.187500	-48.888889
2493.164062	-48.924263
2494.140625	-47.976406
2495.117188	-49.500443
2496.093750	-49.345730
2497.070312	-48.931168
2498.046875	-49.575977
2499.023438	-49.964344
2500.000000	-50.686611
2500.976562	-49.307846
2501.953125	-50.392769
2502.929688	-50.659786
2503.906250	-51.021744
2504.882812	-50.494884
2505.859375	-51.652893
2506.835938	-51.324203
2507.812500	-51.057739
2508.789062	-52.178082
2509.765625	-52.089085
2510.742188	-52.371777
2511.718750	-51.769135
2512.695312	-50.780624
2513.671875	-52.274734
2514.648438	-52.536114
2515.625000	-52.157906
2516.601562	-52.099964
2517.578125	-51.824253
2518.554688	-51.953770
2519.531250	-53.009819
2520.507812	-52.752419
2521.484375	-53.311527
2522.460938	-52.904701
2523.437500	-53.284378
2524.414062	-52.712742
2525.390625	-52.905018
2526.367188	-52.913391
2527.343750	-53.062412
2528.320312	-52.237442
2529.296875	-52.145119
2530.273438	-53.503181
2531.250000	-53.212364
2532.226562	-52.293781
2533.203125	-53.117489
2534.179688	-54.788300
2535.156250	-54.808624
2536.132812	-53.534019
2537.109375	-54.088142
2538.085938	-52.810547
2539.062500	-53.153187
2540.039062	-54.877747
2541.015625	-52.496929
2541.992188	-53.992199
2542.968750	-52.769047
2543.945312	-52.816914
2544.921875	-54.346107
2545.898438	-54.144600
2546.875000	-52.852844
2547.851562	-53.176182
2548.828125	-53.203373
2549.804688	-52.118080
2550.781250	-51.963593
2551.757812	-52.966518
2552.734375	-53.099224
2553.710938	-51.479115
2554.687500	-53.168159
2555.664062	-55.324036
2556.640625	-52.965374
2557.617188	-52.721130
2558.593750	-51.952663
2559.570312	-53.160709
2560.546875	-52.456356
2561.523438	-53.630875
2562.500000	-54.052799
2563.476562	-52.544426
2564.453125	-50.933342
2565.429688	-52.452923
2566.406250	-53.320740
2567.382812	-51.977005
2568.359375	-52.229454
2569.335938	-51.783497
2570.312500	-51.797363
2571.289062	-51.169182
2572.265625	-51.870705
2573.242188	-52.109638
2574.218750	-51.235531
2575.195312	-51.451408
2576.171875	-50.618774
2577.148438	-50.302135
2578.125000	-49.378834
2579.101562	-50.812790
2580.078125	-49.891502
2581.054688	-49.880394
2582.031250	-50.451645
2583.007812	-50.374001
2583.984375	-50.053547
2584.960938	-49.403824
2585.937500	-50.763222
2586.914062	-49.443474
2587.890625	-47.996941
2588.867188	-49.192955
2589.843750	-49.494976
2590.820312	-48.423756
2591.796875	-46.926472
2592.773438	-48.775845
2593.750000	-46.879185
2594.726562	-48.820152
2595.703125	-48.239105
2596.679688	-46.924534
2597.656250	-45.607483
2598.632812	-45.261135
2599.609375	-46.315804
2600.585938	-45.921837
2601.562500	-46.695442
2602.539062	-45.820919
2603.515625	-44.662117
2604.492188	-46.554409
2605.468750	-45.358822
2606.445312	-43.169876
2607.421875	-44.950592
2608.398438	-42.391411
2609.375000	-43.401894
2610.351562	-43.511108
2611.328125	-44.286858
2612.304688	-44.292130
2613.281250	-42.694778
2614.257812	-43.887928
2615.234375	-43.597412
2616.210938	-43.350029
2617.187500	-44.796089
2618.164062	-43.269749
2619.140625	-42.999958
2620.117188	-43.736084
2621.093750	-43.310982
2622.070312	-45.628735
2623.046875	-45.361691
2624.023438	-45.110844
2625.000000	-45.228378
2625.976562	-45.027935
2626.953125	-46.102299
2627.929688	-45.381054
2628.906250	-46.094170
2629.882812	-46.229340
2630.859375	-45.111580
2631.835938	-46.141727
2632.812500	-46.624725
2633.789062	-47.451244
2634.765625	-48.759872
2635.742188	-48.315907
2636.718750	-48.290352
2637.695312	-49.292297
2638.671875	-49.168182
2639.648438	-48.006138
2640.625000	-49.259678
2641.601562	-48.667988
2642.578125	-49.385521
2643.554688	-49.015732
2644.531250	-48.361553
2645.507812	-49.190155
2646.484375	-50.700733
2647.460938	-49.030006
2648.437500	-50.160442
2649.414062	-50.141972
2650.390625	-49.812172
2651.367188	-51.058285
2652.343750	-50.030773
2653.320312	-52.456139
2654.296875	-52.370445
2655.273438	-51.239880
2656.250000	-50.015175
2657.226562	-51.329029
2658.203125	-51.187981
2659.179688	-51.723728
2660.156250	-51.977634
2661.132812	-52.306099
2662.109375	-52.906143
2663.085938	-53.350159
2664.062500	-54.273407
2665.039062	-52.085167
2666.015625	-53.509434
2666.992188	-53.399044
2667.968750	-51.588413
2668.945312	-52.134258
2669.921875	-53.302280
2670.898438	-53.522530
2671.875000	-52.612217
2672.851562	-52.990562
2673.828125	-54.645218
2674.804688	-53.261257
2675.781250	-54.020454
2676.757812	-54.608631
2677.734375	-54.364876
2678.710938	-53.308884
2679.687500	-53.841915
2680.664062	-53.630028
2681.640625	-53.797634
2682.617188	-54.333237
2683.593750	-53.784134
2684.570312	-54.747341
2685.546875	-55.672409
2686.523438	-55.278267
2687.500000	-53.146008
2688.476562	-54.417046
2689.453125	-54.281464
2690.429688	-55.022205
2691.406250	-54.373917
2692.382812	-54.039467
2693.359375	-53.955795
2694.335938	-55.164669
2695.312500	-54.018505
2696.289062	-53.814404
2697.265625	-53.405437
2698.242188	-53.107105
2699.218750	-53.491154
2700.195312	-54.048977
2701.171875	-53.696194
2702.148438	-53.900642
2703.125000	-52.335999
2704.101562	-53.814568
2705.078125	-53.749535
2706.054688	-52.320442
2707.031250	-53.740013
2708.007812	-52.885902
2708.984375	-51.645733
2709.960938	-53.119392
2710.937500	-52.552475
2711.914062	-53.440361
2712.890625	-53.033951
2713.867188	-53.059387
2714.843750	-53.442039
2715.820312	-52.021423
2716.796875	-51.653267
2717.773438	-52.658829
2718.750000	-52.145676
2719.726562	-52.564564
2720.703125	-51.334915
2721.679688	-51.942345
2722.656250	-50.812798
2723.632812	-53.574764
2724.609375	-50.731052
2725.585938	-51.285915
2726.562500	-50.423916
2727.539062	-50.109253
2728.515625	-50.399117
2729.492188	-50.208698
2730.468750	-50.161404
2731.445312	-50.449001
2732.421875	-51.214687
2733.398438	-50.631687
2734.375000	-49.137592
2735.351562	-48.935303
2736.328125	-49.268055
2737.304688	-49.331650
2738.281250	-47.977402
2739.257812	-48.231487
2740.234375	-48.161461
2741.210938	-48.595535
2742.187500	-49.167477
2743.164062	-47.336456
2744.140625	-47.247650
2745.117188	-45.556416
2746.093750	-46.481667
2747.070312	-46.861267
2748.046875	-46.097652
2749.023438	-45.442078
2750.000000	-44.998253
2750.976562	-45.820332
2751.953125	-44.216091
2752.929688	-43.645309
2753.906250	-44.936123
2754.882812	-43.449028
2755.859375	-44.764687
2756.835938	-44.046097
2757.812500	-43.188980
2758.789062	-42.049011
2759.765625	-43.206295
2760.742188	-43.004700
2761.718750	-42.608040
2762.695312	-42.844406
2763.671875	-43.219986
2764.648438	-44.585003
2765.625000	-43.633362
2766.601562	-44.819523
2767.578125	-43.428680
2768.554688	-44.737865
2769.531250	-45.399380
2770.507812	-44.718121
2771.484375	-44.296959
2772.460938	-46.501804
2773.437500	-47.710716
2774.414062	-46.533119
2775.390625	-46.343555
2776.367188	-46.702271
2777.343750	-47.612278
2778.320312	-47.708660
2779.296875	-48.461037
2780.273438	-49.548187
2781.250000	-49.660332
2782.226562	-48.625175
2783.203125	-50.090008
2784.179688	-50.044266
2785.156250	-50.223316
2786.132812	-50.055061
2787.109375	-50.987587
2788.085938	-50.479561
2789.062500	-52.703445
2790.039062	-50.882908
2791.015625	-50.743626
2791.992188	-51.348663
2792.968750	-51.809429
2793.945312	-51.073872
2794.921875	-51.403877
2795.898438	-51.613407
2796.875000	-52.793045
2797.851562	-52.366806
2798.828125	-52.736923
2799.804688	-52.677021
2800.781250	-52.809647
2801.757812	-53.082607
2802.734375	-52.627575
2803.710938	-53.777626
2804.687500	-54.298836
2805.664062	-53.411560
2806.640625	-52.507931
2807.617188	-52.526905
2808.593750	-53.782162
2809.570312	-54.139194
2810.546875	-54.972954
2811.523438	-54.749180
2812.500000	-54.398220
2813.476562	-54.214695
2814.453125	-54.276218
2815.429688	-53.956696
2816.406250	-54.152851
2817.382812	-54.142029
2818.359375	-53.887501
2819.335938	-53.128387
2820.312500	-53.121792
2821.289062	-54.447090
2822.265625	-54.403900
2823.242188	-53.201965
2824.218750	-53.618526
2825.195312	-54.753410
2826.171875	-54.565125
2827.148438	-55.557312
2828.125000	-54.585842
2829.101562	-54.285316
2830.078125	-55.446278
2831.054688	-53.705383
2832.031250	-53.665489
2833.007812	-54.207767
2833.984375	-54.428150
2834.960938	-55.291283
2835.937500	-54.446533
2836.914062	-54.482159
2837.890625	-55.202621
2838.867188	-55.788471
2839.843750	-54.465099
2840.820312	-54.308964
2841.796875	-53.529209
2842.773438	-54.571423
2843.750000	-54.661545
2844.726562	-54.882710
2845.703125	-54.031380
2846.679688	-53.416893
2847.656250	-54.734676
2848.632812	-54.117020
2849.609375	-53.800232
2850.585938	-53.277630
2851.562500	-54.326366
2852.539062	-54.155914
2853.515625	-53.857315
2854.492188	-54.647789
2855.468750	-52.590706
2856.445312	-52.856945
2857.421875	-54.665688
2858.398438	-53.345200
2859.375000	-54.200718
2860.351562	-53.880405
2861.328125	-52.549610
2862.304688	-53.379444
2863.281250	-53.233952
2864.257812	-51.435673
2865.234375	-51.658962
2866.210938	-52.842560
2867.187500	-52.517170
2868.164062	-50.951122
2869.140625	-51.333847
2870.117188	-51.602089
2871.093750	-50.988411
2872.070312	-51.536228
2873.046875	-50.561245
2874.023438	-50.873951
2875.000000	-50.950851
2875.976562	-50.792664
2876.953125	-50.989880
2877.929688	-50.273464
2878.906250	-48.684505
2879.882812	-50.426090
2880.859375	-49.250122
2881.835938	-48.580788
2882.812500	-48.179211
2883.789062	-48.454636
2884.765625	-48.884041
2885.742188	-48.331657
2886.718750	-47.405815
2887.695312	-46.746899
2888.671875	-47.249481
2889.648438	-46.959019
2890.625000	-46.984276
2891.601562	-47.587326
2892.578125	-46.510750
2893.554688	-45.590073
2894.531250	-44.993477
2895.507812	-45.642284
2896.484375	-45.401997
2897.460938	-45.003487
2898.437500	-43.932743
2899.414062	-43.033161
2900.390625	-42.849724
2901.367188	-43.394894
2902.343750	-43.580193
2903.320312	-43.228703
2904.296875	-44.569233
2905.273438	-44.318405
2906.250000	-43.544174
2907.226562	-43.372799
2908.203125	-43.098785
2909.179688	-44.362495
2910.156250	-46.799927
2911.132812	-45.096794
2912.109375	-44.072289
2913.085938	-45.703770
2914.062500	-45.920578
2915.039062	-46.620857
2916.015625	-46.931061
2916.992188	-46.782883
2917.968750	-46.062237
2918.945312	-47.109184
2919.921875	-47.199627
2920.898438	-47.047443
2921.875000	-47.425129
2922.851562	-49.410591
2923.828125	-49.297123
2924.804688	-48.772182
2925.781250	-48.005379
2926.757812	-48.777477
2927.734375	-49.566319
2928.710938	-50.643799
2929.687500	-50.410500
2930.664062	-50.109104
2931.640625	-52.335625
2932.617188	-51.799603
2933.593750	-51.656342
2934.570312	-50.688320
2935.546875	-52.044479
2936.523438	-51.462601
2937.500000	-50.995232
2938.476562	-52.481438
2939.453125	-51.054676
2940.429688	-52.202183
2941.406250	-51.767857
2942.382812	-52.419205
2943.359375	-51.898144
2944.335938	-52.230370
2945.312500	-52.707546
2946.289062	-52.262939
2947.265625	-53.329842
2948.242188	-54.113979
2949.218750	-53.477692
2950.195312	-53.743179
2951.171875	-52.981560
2952.148438	-53.929420
2953.125000	-53.472027
2954.101562	-52.860313
2955.078125	-54.416298
2956.054688	-53.810440
2957.031250	-54.201950
2958.007812	-54.539394
2958.984375	-54.458786
2959.960938	-55.319942
2960.937500	-53.362320
2961.914062	-54.176266
2962.890625	-54.937653
2963.867188	-54.395885
2964.843750	-54.450092
2965.820312	-54.627422
2966.796875	-54.911469
2967.773438	-55.212482
2968.750000	-54.924282
2969.726562	-55.599449
2970.703125	-56.153316
2971.679688	-55.231495
2972.656250	-55.386280
2973.632812	-55.896141
2974.609375	-56.209885
2975.585938	-54.599144
2976.562500	-54.293457
2977.539062	-55.163685
2978.515625	-54.962746
2979.492188	-54.529530
2980.468750	-56.608284
2981.445312	-54.262871
2982.421875	-54.978870
2983.398438	-54.814930
2984.375000	-55.499275
2985.351562	-56.101402
2986.328125	-55.351810
2987.304688	-55.338608
2988.281250	-54.213123
2989.257812	-55.560410
2990.234375	-55.896629
2991.210938	-55.045143
2992.187500	-53.775055
2993.164062	-54.192108
2994.140625	-54.805573
2995.117188	-54.992939
2996.093750	-55.626556
2997.070312	-54.372387
2998.046875	-55.183712
2999.023438	-54.988461
3000.000000	-53.856823
3000.976562	-53.680550
3001.953125	-54.167377
3002.929688	-54.711842
3003.906250	-53.590115
3004.882812	-54.274899
3005.859375	-53.151222
3006.835938	-51.475262
3007.812500	-54.044369
3008.789062	-53.108891
3009.765625	-52.897194
3010.742188	-52.606262
3011.718750	-52.104584
3012.695312	-52.998940
3013.671875	-52.557739
3014.648438	-52.515129
3015.625000	-52.810783
3016.601562	-52.281010
3017.578125	-51.381351
3018.554688	-51.337357
3019.531250	-50.993816
3020.507812	-52.320152
3021.484375	-52.073051
3022.460938	-50.805408
3023.437500	-51.012211
3024.414062	-49.849243
3025.390625	-51.231987
3026.367188	-49.587879
3027.343750	-50.271511
3028.320312	-48.693287
3029.296875	-49.494743
3030.273438	-48.780834
3031.250000	-48.877411
3032.226562	-48.764130
3033.203125	-49.237156
3034.179688	-48.285126
3035.156250	-47.217243
3036.132812	-47.280403
3037.109375	-46.122086
3038.085938	-46.719975
3039.062500	-46.506310
3040.039062	-45.378017
3041.015625	-45.317467
3041.992188	-45.504135
3042.968750	-44.636600
3043.945312	-45.569603
3044.921875	-46.047253
3045.898438	-44.708504
3046.875000	-44.467133
3047.851562	-44.667347
3048.828125	-45.618221
3049.804688	-43.985126
3050.781250	-44.700508
3051.757812	-44.861794
3052.734375	-45.707069
3053.710938	-45.622952
3054.687500	-45.705410
3055.664062	-46.891136
3056.640625	-45.307507
3057.617188	-46.441875
3058.593750	-45.978283
3059.570312	-47.513088
3060.546875	-47.293579
3061.523438	-46.690292
3062.500000	-47.465595
3063.476562	-48.338840
3064.453125	-47.821842
3065.429688	-49.060493
3066.406250	-49.902264
3067.382812	-49.325623
3068.359375	-49.608170
3069.335938	-50.123154
3070.312500	-50.972580
3071.289062	-49.732170
3072.265625	-49.262341
3073.242188	-50.772865
3074.218750	-51.601505
3075.195312	-51.606171
3076.171875	-50.317539
3077.148438	-50.837517
3078.125000	-51.898724
3079.101562	-51.880627
3080.078125	-51.222206
3081.054688	-52.369080
3082.031250	-52.620510
3083.007812	-51.316364
3083.984375	-54.164032
3084.960938	-53.571053
3085.937500	-53.070515
3086.914062	-53.256329
3087.890625	-55.003185
3088.867188	-54.121609
3089.843750	-53.515221
3090.820312	-54.646202
3091.796875	-53.153530
3092.773438	-54.234100
3093.750000	-55.135475
3094.726562	-54.022236
3095.703125	-54.194294
3096.679688	-54.137825
3097.656250	-54.887192
3098.632812	-53.762726
3099.609375	-54.417839
3100.585938	-54.093788
3101.562500	-54.080547
3102.539062	-53.983978
3103.515625	-54.707436
3104.492188	-55.206398
3105.468750	-54.408268
3106.445312	-54.891460
3107.421875	-54.901798
3108.398438	-55.195435
3109.375000	-55.623253
3110.351562	-55.176746
3111.328125	-55.610500
3112.304688	-55.090912
3113.281250	-54.919922
3114.257812	-54.323307
3115.234375	-54.885765
3116.210938	-55.374340
3117.187500	-56.811016
3118.164062	-54.946629
3119.140625	-54.148949
3120.117188	-54.981110
3121.093750	-55.143219
3122.070312	-55.399059
